DATA_EMISSAO;DATA_EMBARQUE;HORA_EMBARQUE;CIA_BILHETE;TRECHO;ORIGEM;DESTINO;CUPOM;BILHETE;TIPO;CABINE;CIA_VOO;VALOR_BRL;EMPRESA;CNPJ;IATA_AGENCIA;BASE_VENDA;QTD_PAX;NUM_VOO;CONSOLIDADA
01/02/2019;15/04/2019;11:00;G3;CGH/SDU/CGH;CGH;SDU;1;310392535;N;A;G3;R$ 729,44;FIEL-TOURS (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;1020;ABALONE
01/02/2019;22/08/2019;16:20;G3;CGH/SDU/CGH;CGH;SDU;1;309537924;N;N;G3;R$ 599,80;GIARETTA VIAGENS (SAO);62.282.892/0001-53;57934925;SAO;1;1008;ABALONE
01/02/2019;02/07/2019;12:55;O6;CGH/SDU/CGH;CGH;SDU;1;2444467489;N;E;O6;R$ 994,50;GET OUT N ABOUT TURISMO (CPQ);62.282.892/0001-53;57934925;CPQ;1;6008;ABALONE
01/02/2019;30/09/2019;11:00;G3;CGH/SDU/CGH;CGH;SDU;1;309278384;N;E;G3;R$ 580,84;JORNADA VIAGENS (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;1010;ABALONE
01/02/2019;25/04/2019;07:40;G3;CGH/SDU/CGH;CGH;SDU;1;16728370;N;B;G3;R$ 267,57;NOBULLSHIT;62.282.892/0001-53;57934925;GRU;1;1006;ABALONE
01/02/2019;10/11/2019;15:50;LA;CGH/SDU/CGH;CGH;SDU;1;2191058117;N;O;JJ;R$ 345,30;VERMARI BUREAU (REDE)-(SAO);62.282.892/0001-53;57934925;SAO;1;3908;ABALONE
01/02/2019;25/03/2019;07:25;O6;CGH/SDU/CGH;CGH;SDU;1;2444298131;N;K;O6;R$ 552,30;CARL ZEISS;62.282.892/0001-53;57934925;SAO;1;6006;ABALONE
01/02/2019;10/09/2019;07:25;O6;CGH/SDU/CGH;CGH;SDU;1;2444268766;N;K;O6;R$ 646,80;EMBRACON ADMINIST.DE CONSORCIO;62.282.892/0001-53;57934925;GRU;1;6006;ABALONE
01/02/2019;16/04/2019;11:00;LA;CGH/SDU/CGH;CGH;SDU;1;2191717347;N;N;LA;R$ 627,84;VIA MUNDI VIAGENS (REDE) (RIO);62.282.892/0001-53;57934925;RIO;1;3902;ABALONE
01/02/2019;23/08/2019;21:20;LA;CGH/SDU/CGH;CGH;SDU;1;2190694961;N;Q;LA;R$ 539,82;CREDIT AGRICOLE BANCO;62.282.892/0001-53;57934925;SAO;1;3960;ABALONE
01/02/2019;03/07/2019;09:50;O6;CGH/SDU/CGH;CGH;SDU;1;2444269945;N;K;O6;R$ 814,63;PENINSULA VIAGENS (SAO);62.282.892/0001-53;57934925;SAO;1;6004;ABALONE
01/02/2019;01/10/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444231007;N;W;O6;R$ 414,40;VERMARI BUREAU (REDE)-(SAO);62.282.892/0001-53;57934925;SAO;1;6004;ABALONE
01/02/2019;26/04/2019;07:40;G3;CGH/SDU/CGH;CGH;SDU;1;16728370;N;O;G3;R$ 206,90;NOBULLSHIT;62.282.892/0001-53;57934925;GRU;1;1006;ABALONE
01/02/2019;11/11/2019;14:20;G3;CGH/SDU/CGH;CGH;SDU;1;309776570;N;N;G3;R$ 914,80;SHUTTLE VIAGENS (RIO);62.282.892/0001-53;57934925;RIO;1;1004;ABALONE
01/02/2019;26/03/2019;08:15;O6;CGH/SDU/CGH;CGH;SDU;1;2444346170;N;S;O6;R$ 278,60;LEGIAO DA BOA VONTADE;62.282.892/0001-53;57934925;SAO;1;6002;ABALONE
01/02/2019;11/09/2019;07:25;O6;CGH/SDU/CGH;CGH;SDU;1;2444226978;N;V;O6;R$ 806,40;NBS (BAR/MATRIZ);62.282.892/0001-53;57934925;GRU;1;6006;ABALONE
01/02/2019;17/04/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444569751;N;W;O6;R$ 369,60;VIA MUNDI VIAGENS (REDE) (RIO);62.282.892/0001-53;57934925;RIO;1;6010;ABALONE
01/02/2019;24/08/2019;12:00;LA;CGH/SDU/CGH;CGH;SDU;1;2190695055;N;N;LA;R$ 799,84;CREDIT AGRICOLE BANCO;62.282.892/0001-53;57934925;SAO;1;3924;ABALONE
01/02/2019;04/07/2019;16:20;G3;CGH/SDU/CGH;CGH;SDU;1;309233992;N;N;G3;R$ 40,82;BRW VIAG E TUR (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;1008;ABALONE
01/02/2019;02/10/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444227039;N;K;O6;R$ 821,80;VERMARI BUREAU (REDE)-(SAO);62.282.892/0001-53;57934925;SAO;1;6004;ABALONE
01/02/2019;27/04/2019;08:15;O6;CGH/SDU/CGH;CGH;SDU;1;2444569771;N;K;O6;R$ 613,97;DIGISYSTEM;62.282.892/0001-53;57934925;GRU;1;6002;ABALONE
01/02/2019;12/11/2019;22:00;LA;CGH/SDU/CGH;CGH;SDU;1;2191066915;N;G;JJ;R$ 265,43;AD TURISMO (SAO);62.282.892/0001-53;57934925;SAO;1;3920;ABALONE
01/02/2019;27/03/2019;08:15;O6;CGH/SDU/CGH;CGH;SDU;1;2444359297;N;K;O6;R$ 552,30;LEGIAO DA BOA VONTADE;62.282.892/0001-53;57934925;SAO;1;6002;ABALONE
01/02/2019;12/09/2019;11:00;JJ;CGH/SDU/CGH;CGH;SDU;1;2190492436;N;N;JJ;R$ 799,84;SIEMENS GAMESA ENERGIA RENOVAVEL LTDA;62.282.892/0001-53;57934925;BER;1;3920;ABALONE
01/02/2019;18/04/2019;11:00;LA;CGH/SDU/CGH;CGH;SDU;1;2191724806;N;G;LA;R$ 217,80;VERMARI BUREAU (REDE)-(SAO);62.282.892/0001-53;57934925;SAO;1;3928;ABALONE
01/02/2019;25/08/2019;10:10;G3;CGH/SDU/CGH;CGH;SDU;1;6192033;N;A;G3;R$ 754,31;MATTOS FILHO - ADVOGADOS;62.282.892/0001-53;57934925;SAO;1;1016;ABALONE
01/02/2019;05/07/2019;12:00;LA;CGH/SDU/CGH;CGH;SDU;1;2190482512;N;Q;LA;R$ 615,82;CT TRAVEL VIAGENS (SAO);62.282.892/0001-53;57934925;SAO;1;3924;ABALONE
01/02/2019;03/10/2019;11:00;G3;CGH/SDU/CGH;CGH;SDU;1;309280877;N;U;G3;R$ 351,84;CLC TURISMO (REDE)-(VIX);62.282.892/0001-53;57934925;SAO;1;1004;ABALONE
01/02/2019;28/04/2019;09:00;LA;CGH/SDU/CGH;CGH;SDU;1;2190503600;N;N;LA;R$ 999,80;ADVOCACIA ZACARELLI;62.282.892/0001-53;57934925;MOM;1;3912;ABALONE
01/02/2019;13/11/2019;09:50;O6;CGH/SDU/CGH;CGH;SDU;1;2444393757;N;K;O6;R$ 465,50;FIEL-TOURS (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;6004;ABALONE
01/02/2019;28/03/2019;09:10;G3;CGH/SDU/CGH;CGH;SDU;1;16728370;N;T;G3;R$ 2.250,00;AECOM - SAO PAULO;62.282.892/0001-53;57934925;SAO;1;1012;ABALONE
01/02/2019;13/09/2019;07:25;O6;CGH/SDU/CGH;CGH;SDU;1;2444226973;N;V;O6;R$ 778,40;NBS (BAR/MATRIZ);62.282.892/0001-53;57934925;GRU;1;6006;ABALONE
01/02/2019;19/04/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444555724;N;Z;O6;R$ 411,60;VERMARI BUREAU (REDE)-(SAO);62.282.892/0001-53;57934925;SAO;1;6024;ABALONE
01/02/2019;26/08/2019;07:55;LA;CGH/SDU/CGH;CGH;SDU;1;2191677344;N;N;LA;R$ 1.097,80;CONEXXE TRAVEL (SAO);62.282.892/0001-53;57934925;SAO;1;3908;ABALONE
01/02/2019;06/07/2019;12:00;LA;CGH/SDU/CGH;CGH;SDU;1;2190482513;N;Q;LA;R$ 615,82;CT TRAVEL VIAGENS (SAO);62.282.892/0001-53;57934925;SAO;1;3924;ABALONE
01/02/2019;04/10/2019;11:00;LA;CGH/SDU/CGH;CGH;SDU;1;2190301118;N;O;LA;R$ 439,80;VERMARI BUREAU (REDE)-(SAO);62.282.892/0001-53;57934925;SAO;1;3908;ABALONE
01/02/2019;29/04/2019;12:00;LA;CGH/SDU/CGH;CGH;SDU;1;1518813470;N;Q;LA;R$ 2.250,00;LUXOTTICA ITAIM;62.282.892/0001-53;57934925;SAO;1;3924;ABALONE
01/02/2019;14/11/2019;09:50;O6;CGH/SDU/CGH;CGH;SDU;1;2444393758;N;K;O6;R$ 465,50;FIEL-TOURS (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;6004;ABALONE
01/02/2019;29/03/2019;07:25;O6;CGH/SDU/CGH;CGH;SDU;1;2444346201;N;O;O6;R$ 2.250,00;OPEN LABS S.A;62.282.892/0001-53;57934925;SAO;1;6006;ABALONE
01/02/2019;14/09/2019;07:25;O6;CGH/SDU/CGH;CGH;SDU;1;2444226977;N;V;O6;R$ 778,40;NBS (BAR/MATRIZ);62.282.892/0001-53;57934925;GRU;1;6006;ABALONE
01/02/2019;20/04/2019;11:00;LA;CGH/SDU/CGH;CGH;SDU;1;2191759973;N;N;LA;R$ 671,84;VERMARI BUREAU (REDE)-(SAO);62.282.892/0001-53;57934925;SAO;1;3916;ABALONE
01/02/2019;27/08/2019;03:30;LA;CGH/SDU/CGH;CGH;SDU;1;2191702823;N;Q;LA;R$ 784,80;CONEXXE TRAVEL (SAO);62.282.892/0001-53;57934925;SAO;1;3938;ABALONE
01/02/2019;07/07/2019;12:20;G3;CGH/SDU/CGH;CGH;SDU;1;309237335;N;N;G3;R$ 265,00;MM CORPORATIVO (SAO);62.282.892/0001-53;57934925;SAO;1;1046;ABALONE
01/02/2019;05/10/2019;11:00;G3;CGH/SDU/CGH;CGH;SDU;1;309281121;N;E;G3;R$ 559,84;VERMARI BUREAU (REDE)-(SAO);62.282.892/0001-53;57934925;SAO;1;1004;ABALONE
01/02/2019;30/04/2019;11:10;G3;CGH/SDU/CGH;CGH;SDU;1;6196942;N;W;G3;R$ 1.790,24;BOCATER ADVOGADOS;62.282.892/0001-53;57934925;SAO;1;1020;ABALONE
01/02/2019;15/11/2019;15:00;LA;CGH/SDU/CGH;CGH;SDU;1;2191068022;N;N;JJ;R$ 611,84;URANO VIAGENS (REDE) (SJK);62.282.892/0001-53;57934925;SAO;1;3906;ABALONE
01/02/2019;30/03/2019;15:50;LA;CGH/SDU/CGH;CGH;SDU;1;2190923881;N;N;JJ;R$ 883,90;FLYTOUR RIOCENTRO (REDE)(RIO);62.282.892/0001-53;57934925;RIO;1;3908;ABALONE
01/02/2019;15/09/2019;07:40;G3;CGH/SDU/CGH;CGH;SDU;1;16728370;N;E;G3;R$ 519,84;MCCAIN DO BRASIL ALIMENTOS;62.282.892/0001-53;57934925;BER;1;1006;ABALONE
01/02/2019;21/04/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444555647;N;K;O6;R$ 608,30;PINHEIRO MACHADO (REDE) (CPQ);62.282.892/0001-53;57934925;CPQ;1;6002;ABALONE
01/02/2019;28/08/2019;11:00;LA;CGH/SDU/CGH;CGH;SDU;1;2191660603;N;Q;LA;R$ 614,24;BRW VIAG E TUR (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;3904;ABALONE
01/02/2019;08/07/2019;18:00;LA;CGH/SDU/CGH;CGH;SDU;1;2190483092;N;O;JJ;R$ 579,80;FFW VIAGENS (SAO);62.282.892/0001-53;57934925;SAO;1;3912;ABALONE
01/02/2019;06/10/2019;11:00;G3;CGH/SDU/CGH;CGH;SDU;1;309281164;N;A;G3;R$ 448,04;JORNADA VIAGENS (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;1010;ABALONE
01/02/2019;01/05/2019;16:20;G3;CGH/SDU/CGH;CGH;SDU;1;309797403;N;N;G3;R$ 1.032,64;FIEL-TOURS (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;1008;ABALONE
01/02/2019;16/11/2019;06:20;G3;CGH/SDU/CGH;CGH;SDU;1;309786584;N;N;G3;R$ 979,80;BREURASI TURISMO (SAO);62.282.892/0001-53;57934925;SAO;1;1034;ABALONE
01/02/2019;31/03/2019;06:15;LA;CGH/SDU/CGH;CGH;SDU;1;2191034178;N;A;LA;R$ 123,11;VAI VOANDO (SAO);62.282.892/0001-53;57934925;SAO;1;3902;ABALONE
01/02/2019;16/09/2019;09:50;O6;CGH/SDU/CGH;CGH;SDU;1;2444268823;N;K;O6;R$ 660,40;BEIJAFLORE BRASIL;62.282.892/0001-53;57934925;GRU;1;6004;ABALONE
01/02/2019;22/04/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444555690;N;E;O6;R$ 731,50;RSC TRAVEL SERVICE (REDE)(SAO);62.282.892/0001-53;57934925;SAO;1;6000;ABALONE
01/02/2019;29/08/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444420865;N;Z;O6;R$ 206,50;BRW VIAG E TUR (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;6024;ABALONE
01/02/2019;09/07/2019;15:20;G3;CGH/SDU/CGH;CGH;SDU;1;309238110;N;N;G3;R$ 663,84;FLYTOUR RIOCENTRO (REDE)(RIO);62.282.892/0001-53;57934925;RIO;1;1006;ABALONE
01/02/2019;07/10/2019;11:00;G3;CGH/SDU/CGH;CGH;SDU;1;309281377;N;E;G3;R$ 519,84;BRW VIAG E TUR (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;1006;ABALONE
01/02/2019;02/05/2019;15:50;LA;CGH/SDU/CGH;CGH;SDU;1;2191085405;N;Q;JJ;R$ 559,84;PINHEIRO MACHADO (REDE) (CPQ);62.282.892/0001-53;57934925;CPQ;1;3908;ABALONE
01/02/2019;17/11/2019;06:20;G3;CGH/SDU/CGH;CGH;SDU;1;309786630;N;N;G3;R$ 979,80;BREURASI TURISMO (SAO);62.282.892/0001-53;57934925;SAO;1;1034;ABALONE
01/02/2019;01/04/2019;11:00;G3;CGH/SDU/CGH;CGH;SDU;1;310319765;N;A;G3;R$ 614,24;FLYTOUR COTIA - LW (REDE)(SAO);62.282.892/0001-53;57934925;SAO;1;1008;ABALONE
01/02/2019;17/09/2019;14:10;G3;CGH/SDU/CGH;CGH;SDU;1;16728370;N;P;G3;R$ 250,00;MOVIDA RENT A CAR;62.282.892/0001-53;57934925;GRU;1;1030;ABALONE
01/02/2019;23/04/2019;11:00;G3;CGH/SDU/CGH;CGH;SDU;1;310394635;N;E;G3;R$ 911,18;FLYTOUR RIOCENTRO (REDE)(RIO);62.282.892/0001-53;57934925;RIO;1;1020;ABALONE
01/02/2019;30/08/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444531028;N;K;O6;R$ 686,02;BRW VIAG E TUR (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;6006;ABALONE
01/02/2019;10/07/2019;17:40;LA;CGH/SDU/CGH;CGH;SDU;1;2190485154;N;N;JJ;R$ 571,84;FLYTOUR RIOCENTRO (REDE)(RIO);62.282.892/0001-53;57934925;RIO;1;3958;ABALONE
01/02/2019;08/10/2019;11:00;LA;CGH/SDU/CGH;CGH;SDU;1;2190457791;N;N;LA;R$ 663,84;IDRB (REDE) (FOR);62.282.892/0001-53;57934925;FOR;1;3902;ABALONE
01/02/2019;03/05/2019;16:20;G3;CGH/SDU/CGH;CGH;SDU;1;309802601;N;N;G3;R$ 399,80;OASIS VIAGENS E TURISMO (RIO);62.282.892/0001-53;57934925;RIO;1;1008;ABALONE
01/02/2019;18/11/2019;06:20;G3;CGH/SDU/CGH;CGH;SDU;1;309786690;N;N;G3;R$ 979,80;BREURASI TURISMO (SAO);62.282.892/0001-53;57934925;SAO;1;1034;ABALONE
01/02/2019;02/04/2019;11:00;LA;CGH/SDU/CGH;CGH;SDU;1;2191710316;N;N;LA;R$ 1.004,80;CONEXXE TRAVEL (SAO);62.282.892/0001-53;57934925;SAO;1;3920;ABALONE
01/02/2019;18/09/2019;08:15;O6;CGH/SDU/CGH;CGH;SDU;1;2444277436;N;O;O6;R$ 476,00;ALLIED;62.282.892/0001-53;57934925;BER;1;6002;ABALONE
01/02/2019;24/04/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444506590;N;P;O6;R$ 583,80;RSC TRAVEL SERVICE (REDE)(SAO);62.282.892/0001-53;57934925;SAO;1;6014;ABALONE
01/02/2019;31/08/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444531029;N;E;O6;R$ 1.141,00;BRW VIAG E TUR (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;6024;ABALONE
01/02/2019;11/07/2019;12:40;LA;CGH/SDU/CGH;CGH;SDU;1;2190485799;N;N;JJ;R$ 999,80;IVT EVENTOS (SAO);62.282.892/0001-53;57934925;SAO;1;3950;ABALONE
01/02/2019;09/10/2019;11:00;LA;CGH/SDU/CGH;CGH;SDU;1;2190492436;N;N;LA;R$ 799,84;BRW VIAG E TUR (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;3920;ABALONE
01/02/2019;04/05/2019;20:20;G3;CGH/SDU/CGH;CGH;SDU;1;309802881;N;N;G3;R$ 1.430,80;RECREIO TURISMO (RIO);62.282.892/0001-53;57934925;RIO;1;1016;ABALONE
01/02/2019;19/11/2019;08:15;O6;CGH/SDU/CGH;CGH;SDU;1;2444230991;N;K;O6;R$ 664,30;C2C CLOSE;62.282.892/0001-53;57934925;SAO;1;6002;ABALONE
01/02/2019;03/04/2019;04:55;LA;CGH/SDU/CGH;CGH;SDU;1;2191715600;N;G;LA;R$ 169,80;CONEXXE TRAVEL (SAO);62.282.892/0001-53;57934925;SAO;1;3944;ABALONE
01/02/2019;19/09/2019;09:00;JJ;CGH/SDU/CGH;CGH;SDU;1;2190604165;N;N;JJ;R$ 611,84;PRIVALIA;62.282.892/0001-53;57934925;GRU;1;3912;ABALONE
01/02/2019;25/04/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444506591;N;P;O6;R$ 583,80;RSC TRAVEL SERVICE (REDE)(SAO);62.282.892/0001-53;57934925;SAO;1;6014;ABALONE
01/02/2019;01/09/2019;11:00;LA;CGH/SDU/CGH;CGH;SDU;1;2191632788;N;X;LA;R$ 1.080,22;CLC TURISMO (REDE)-(VIX);62.282.892/0001-53;57934925;SAO;1;3912;ABALONE
01/02/2019;12/07/2019;07:25;O6;CGH/SDU/CGH;CGH;SDU;1;4555464778;N;K;O6;R$ 2.250,00;BRW COPA VIAGENS (REDE) (RIO);62.282.892/0001-53;57934925;RIO;1;6006;ABALONE
01/02/2019;10/10/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444268801;N;A;O6;R$ 1.031,80;RSC TRAVEL SERVICE (REDE)(SAO);62.282.892/0001-53;57934925;SAO;1;6034;ABALONE
01/02/2019;05/05/2019;16:20;G3;CGH/SDU/CGH;CGH;SDU;1;309806461;N;N;G3;R$ 999,80;CRIARTE (SAO);62.282.892/0001-53;57934925;SAO;1;1008;ABALONE
01/02/2019;20/11/2019;11:10;G3;CGH/SDU/CGH;CGH;SDU;1;6196055;N;P;G3;R$ 467,33;MATTOS FILHO - ADVOGADOS;62.282.892/0001-53;57934925;SAO;1;1020;ABALONE
01/02/2019;04/04/2019;04:55;LA;CGH/SDU/CGH;CGH;SDU;1;2191715601;N;G;LA;R$ 169,80;CONEXXE TRAVEL (SAO);62.282.892/0001-53;57934925;SAO;1;3944;ABALONE
01/02/2019;20/09/2019;10:10;G3;CGH/SDU/CGH;CGH;SDU;1;16728370;N;P;G3;R$ 919,82;SIEMENS GAMESA ENERGIA RENOVAVEL LTDA;62.282.892/0001-53;57934925;BER;1;1016;ABALONE
01/02/2019;26/04/2019;09:50;O6;CGH/SDU/CGH;CGH;SDU;1;2444294358;N;L;O6;R$ 545,30;BRW VIAG E TUR (REDE) (SAO);62.282.892/0001-53;57934925;SAO;1;6004;ABALONE
01/02/2019;02/09/2019;11:00;G3;CGH/SDU/CGH;CGH;SDU;1;310313210;N;A;G3;R$ 614,24;FLYTOUR COTIA - LW (REDE)(SAO);62.282.892/0001-53;57934925;SAO;1;1008;ABALONE
01/02/2019;13/07/2019;17:00;LA;CGH/SDU/CGH;CGH;SDU;1;2190488179;N;N;JJ;R$ 1.505,80;HIGH PERFORMANCE (SAO);62.282.892/0001-53;57934925;SAO;1;3910;ABALONE
01/02/2019;11/10/2019;11:00;O6;CGH/SDU/CGH;CGH;SDU;1;2444268742;N;K;O6;R$ 664,30;BRW COPA VIAGENS (REDE) (RIO);62.282.892/0001-53;57934925;RIO;1;6006;ABALONE
01/02/2019;06/05/2019;09:30;LA;CGH/SDU/CGH;CGH;SDU;1;2191091895;N;G;LA;R$ 179,80;CONEXXE TRAVEL (SAO);62.282.892/0001-53;57934925;SAO;1;3914;ABALONE
01/02/2019;21/11/2019;09:40;G3;CGH/SDU/CGH;CGH;SDU;1;6193552;N;P;G3;R$ 999,80;ADVOCACIA ZACARELLI;62.282.892/0001-53;57934925;MOM;1;1014;ABALONE
