DATA_EMISSAO;DATA_EMBARQUE;HORA_EMBARQUE;CIA_BILHETE;TRECHO;ORIGEM;DESTINO;CUPOM;BILHETE;TIPO;CABINE;CIA_VOO;VALOR_BRL;EMPRESA;CNPJ;IATA_AGENCIA;BASE_VENDA;QTD_PAX;NUM_VOO;CONSOLIDADA
23/07/2019;06/09/2019;21:25;G3;GIG/CNF;GIG;CNF;1;WFNN2L;N;A;G3;R$ 425,90;IBRAM;19.759.554/0001-03;57550835;BHZ;1;2188;MASTER TURISMO LTDA
24/07/2019;25/07/2019;18:40;G3;CGH/SDU;CGH;SDU;2;REKWTM;N;W;G3;R$ 749,90;SINOPEC PETROLEUM DO BRASIL;07.199.883/0001-50;57550835;BHZ;1;1048;MASTER TURISMO LTDA
22/07/2019;08/09/2019;06:00;TP;LHR/LIS;LHR;LIS;1;WFNN2L;I;K;TP;R$ 1.574,59;IBRAM;19.759.554/0001-03;57550835;BHZ;1;1363;MASTER TURISMO LTDA
24/07/2019;25/07/2019;15:15;G3;CGR/CGH;CGR;CGH;1;SHJBRI;N;W;G3;R$ 749,90;SINOPEC PETROLEUM DO BRASIL;07.199.883/0001-50;57550835;BHZ;1;1491;MASTER TURISMO LTDA
22/07/2019;13/09/2019;15:30;BA;GRU/LHR;GRU;LHR;1;GRYKHE;I;V;BA;R$ 3.857,61;IBRAM;19.759.554/0001-03;57550835;BHZ;1;246;MASTER TURISMO LTDA
24/07/2019;20/09/2019;16:40;AD;CGB/BSB;CGB;BSB;1;EQ5C8U;N;O;AD;R$ 527,84;SERVICON;42.292.292/0001-23;57550835;BHZ;1;2866;MASTER TURISMO LTDA
24/07/2019;16/09/2019;10:45;AD;BSB/CGB;BSB;CGB;2;EQ5C8U;N;O;AD;R$ 527,84;SERVICON;42.292.292/0001-23;57550835;BHZ;1;2855;MASTER TURISMO LTDA
24/07/2019;14/10/2019;10:45;AD;BSB/CGB;BSB;CGB;1;FRLR4B;N;N;AD;R$ 649,94;SERVICON;42.292.292/0001-23;57550835;BHZ;1;2855;MASTER TURISMO LTDA
24/07/2019;18/10/2019;16:40;AD;CGB/BSB;CGB;BSB;2;FRLR4B;N;N;AD;R$ 649,94;SERVICON;42.292.292/0001-23;57550835;BHZ;1;2866;MASTER TURISMO LTDA
24/07/2019;23/08/2019;16:40;AD;CGB/BSB;CGB;BSB;1;IYC1UI;N;N;AD;R$ 649,94;SERVICON;42.292.292/0001-23;57550835;BHZ;1;2866;MASTER TURISMO LTDA
24/07/2019;19/08/2019;10:45;AD;BSB/CGB;BSB;CGB;2;KIFEQN;N;N;AD;R$ 649,94;SERVICON;42.292.292/0001-23;57550835;BHZ;1;2855;MASTER TURISMO LTDA
24/07/2019;05/09/2019;16:10;G3;POA/GIG;POA;GIG;1;KIFEQN;N;B;G3;R$ 358,00;SERVICON;42.292.292/0001-23;57550835;BHZ;1;2145;MASTER TURISMO LTDA
25/07/2019;09/08/2019;04:35;AD;IMP/SLZ;IMP;SLZ;1;DKVN4G;N;Q;AD;R$ 583,93;CESTE;05.387.829/0001-02;57550835;BHZ;1;2949;MASTER TURISMO LTDA
25/07/2019;10/08/2019;01:45;AD;SLZ/IMP;SLZ;IMP;2;SETBMB;N;L;AD;R$ 583,93;CESTE;05.387.829/0001-02;57550835;BHZ;1;2956;MASTER TURISMO LTDA
22/07/2019;13/08/2019;20:40;G3;BSB/CGH;BSB;CGH;1;OYYF3V;N;E;G3;R$ 667,27;CESTE;05.387.829/0001-02;57550835;BHZ;1;1463;MASTER TURISMO LTDA
25/07/2019;26/10/2019;18:10;G3;FLN/GRU;FLN;GRU;1;OYYF3V;N;N;G3;R$ 216,40;CESTE;05.387.829/0001-02;57550835;BHZ;1;1251;MASTER TURISMO LTDA
25/07/2019;22/09/2019;14:55;AD;CWB/LAJ;CWB;LAJ;1;PJG1FP;N;S;AD;R$ 277,90;CESTE;05.387.829/0001-02;57550835;BHZ;1;5344;MASTER TURISMO LTDA
22/07/2019;28/08/2019;21:25;G3;GIG/CNF;GIG;CNF;1;FPYBJK;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2188;MASTER TURISMO LTDA
22/07/2019;28/08/2019;17:05;G3;FOR/GIG;FOR;GIG;2;GWFQJN;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2179;MASTER TURISMO LTDA
22/07/2019;21/08/2019;08:25;G3;GIG/FOR;GIG;FOR;3;PGI1MY;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2176;MASTER TURISMO LTDA
22/07/2019;21/08/2019;06:45;G3;CNF/GIG;CNF;GIG;4;PGI1MY;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2181;MASTER TURISMO LTDA
22/07/2019;28/08/2019;17:05;G3;FOR/GIG;FOR;GIG;1;QG7KGY;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2179;MASTER TURISMO LTDA
22/07/2019;28/08/2019;21:25;G3;GIG/CNF;GIG;CNF;2;QG7KGY;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2188;MASTER TURISMO LTDA
22/07/2019;21/08/2019;08:25;G3;GIG/FOR;GIG;FOR;3;REC6UR;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2176;MASTER TURISMO LTDA
22/07/2019;21/08/2019;06:45;G3;CNF/GIG;CNF;GIG;4;UM9HJW;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2181;MASTER TURISMO LTDA
22/07/2019;28/08/2019;21:25;G3;GIG/CNF;GIG;CNF;1;YL9DMM;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2188;MASTER TURISMO LTDA
22/07/2019;28/08/2019;17:05;G3;FOR/GIG;FOR;GIG;2;YL9DMM;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2179;MASTER TURISMO LTDA
22/07/2019;21/08/2019;08:25;G3;GIG/FOR;GIG;FOR;3;YL9DMM;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2176;MASTER TURISMO LTDA
22/07/2019;21/08/2019;06:45;G3;CNF/GIG;CNF;GIG;4;HH13UI;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2181;MASTER TURISMO LTDA
22/07/2019;28/08/2019;17:05;G3;FOR/GIG;FOR;GIG;1;ZRVTUH;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2179;MASTER TURISMO LTDA
22/07/2019;28/08/2019;21:25;G3;GIG/CNF;GIG;CNF;2;ZRVTUH;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2188;MASTER TURISMO LTDA
22/07/2019;21/08/2019;08:25;G3;GIG/FOR;GIG;FOR;3;ZRVTUH;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2176;MASTER TURISMO LTDA
22/07/2019;21/08/2019;06:45;G3;CNF/GIG;CNF;GIG;4;ZRVTUH;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2181;MASTER TURISMO LTDA
22/07/2019;28/08/2019;17:05;G3;FOR/GIG;FOR;GIG;1;OBSUWF;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2179;MASTER TURISMO LTDA
22/07/2019;21/08/2019;08:25;G3;GIG/FOR;GIG;FOR;2;OBSUWF;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2176;MASTER TURISMO LTDA
22/07/2019;21/08/2019;06:45;G3;CNF/GIG;CNF;GIG;3;OBSUWF;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2181;MASTER TURISMO LTDA
22/07/2019;28/08/2019;21:25;G3;GIG/CNF;GIG;CNF;4;OBSUWF;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2188;MASTER TURISMO LTDA
22/07/2019;28/08/2019;17:05;G3;FOR/GIG;FOR;GIG;1;OBSUWF;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2179;MASTER TURISMO LTDA
22/07/2019;21/08/2019;08:25;G3;GIG/FOR;GIG;FOR;2;OBSUWF;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2176;MASTER TURISMO LTDA
22/07/2019;21/08/2019;06:45;G3;CNF/GIG;CNF;GIG;3;GQGPYX;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2181;MASTER TURISMO LTDA
22/07/2019;28/08/2019;21:25;G3;GIG/CNF;GIG;CNF;4;GQGPYX;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2188;MASTER TURISMO LTDA
23/07/2019;31/07/2019;18:10;AD;CGH/CNF;CGH;CNF;1;UG8Z8Y;N;M;AD;R$ 352,73;FDS;05.468.184/0001-32;57550835;BHZ;1;2678;MASTER TURISMO LTDA
23/07/2019;30/07/2019;11:10;G3;CNF/CGH;CNF;CGH;1;UG8Z8Y;N;E;G3;R$ 478,70;FDS;05.468.184/0001-32;57550835;BHZ;1;1307;MASTER TURISMO LTDA
24/07/2019;05/08/2019;12:05;AD;CNF/IOS;CNF;IOS;1;VH8L9D;N;H;AD;R$ 1.115,80;TEIXEIRA & ASSOCIADOS AUDITORES INDEPENDENTES;38.726.261/0001-66;57550835;BHZ;1;4048;MASTER TURISMO LTDA
24/07/2019;09/08/2019;15:35;AD;IOS/CNF;IOS;CNF;2;YEQ8QR;N;N;AD;R$ 1.115,80;TEIXEIRA & ASSOCIADOS AUDITORES INDEPENDENTES;38.726.261/0001-66;57550835;BHZ;1;4118;MASTER TURISMO LTDA
25/07/2019;19/08/2019;08:55;G3;CNF/CGH;CNF;CGH;1;ZNI1VG;N;A;G3;R$ 297,00;OABPREV MG;03.313.643/0001-83;57550835;BHZ;1;1303;MASTER TURISMO LTDA
25/07/2019;20/08/2019;19:10;G3;CGH/CNF;CGH;CNF;2;OISLFC;N;N;G3;R$ 297,00;OABPREV MG;03.313.643/0001-83;57550835;BHZ;1;1312;MASTER TURISMO LTDA
25/07/2019;27/07/2019;08:20;AD;CNF/SSA;CNF;SSA;1;IJZDMP;N;Y;AD;R$ 618,00;SAE TOWERS BRASIL TORRES DE TRANSMISSAO LTDA;07.758.028/0001-31;57550835;BHZ;1;9000;MASTER TURISMO LTDA
24/07/2019;06/08/2019;14:10;AD;CNF/VDC;CNF;VDC;1;IJZDMP;N;O;AD;R$ 1.163,80;SAE TOWERS BRASIL TORRES DE TRANSMISSAO LTDA;07.758.028/0001-31;57550835;BHZ;1;5732;MASTER TURISMO LTDA
24/07/2019;02/08/2019;16:20;AD;VDC/CNF;VDC;CNF;2;PNDFWT;N;L;AD;R$ 1.163,80;SAE TOWERS BRASIL TORRES DE TRANSMISSAO LTDA;07.758.028/0001-31;57550835;BHZ;1;5733;MASTER TURISMO LTDA
22/07/2019;24/07/2019;08:15;AD;CNF/BRA;CNF;BRA;1;PNDFWT;N;Y;AD;R$ 2.114,90;SAE TOWERS BRASIL TORRES DE TRANSMISSAO LTDA;07.758.028/0001-31;57550835;BHZ;1;2464;MASTER TURISMO LTDA
22/07/2019;21/08/2019;06:45;G3;CNF/GIG;CNF;GIG;1;QKG45Z;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2181;MASTER TURISMO LTDA
24/07/2019;09/08/2019;15:55;AD;VDC/CNF;VDC;CNF;1;RL2KRM;N;O;AD;R$ 997,80;SAE TOWERS BRASIL TORRES DE TRANSMISSAO LTDA;07.758.028/0001-31;57550835;BHZ;1;5733;MASTER TURISMO LTDA
24/07/2019;06/08/2019;14:10;AD;CNF/VDC;CNF;VDC;2;RL2KRM;N;N;AD;R$ 997,80;SAE TOWERS BRASIL TORRES DE TRANSMISSAO LTDA;07.758.028/0001-31;57550835;BHZ;1;5732;MASTER TURISMO LTDA
22/07/2019;31/07/2019;03:05;LA;IMP/GRU;IMP;GRU;1;ZGIG7Y;N;M;LA;R$ 805,93;FRESAR TECNOLOGIA DE PAVIMENTOS LTDA.;18.231.233/0001-60;57550835;BHZ;1;3359;MASTER TURISMO LTDA
22/07/2019;31/07/2019;08:30;LA;GRU/VIX;GRU;VIX;2;KGHPYY;N;M;LA;R$ 805,93;FRESAR TECNOLOGIA DE PAVIMENTOS LTDA.;18.231.233/0001-60;57550835;BHZ;1;4684;MASTER TURISMO LTDA
24/07/2019;16/01/2020;23:40;AD;CNF/FOR;CNF;FOR;1;PIUJSC;N;H;AD;R$ 1.049,90;SETTE CAMARA CORREA E BASTOS ADVOGADOS ASSOCIADOS;65.159.675/0001-23;57550835;BHZ;1;2456;MASTER TURISMO LTDA
24/07/2019;16/01/2020;23:40;AD;CNF/FOR;CNF;FOR;1;PIUJSC;N;H;AD;R$ 1.049,90;SETTE CAMARA CORREA E BASTOS ADVOGADOS ASSOCIADOS;65.159.675/0001-23;57550835;BHZ;1;2456;MASTER TURISMO LTDA
24/07/2019;16/01/2020;23:40;AD;CNF/FOR;CNF;FOR;1;XNH8JT;N;H;AD;R$ 1.049,90;SETTE CAMARA CORREA E BASTOS ADVOGADOS ASSOCIADOS;65.159.675/0001-23;57550835;BHZ;1;2456;MASTER TURISMO LTDA
25/07/2019;26/07/2019;07:15;LA;BSB/GIG;BSB;GIG;1;CEVG4Y;N;X;LA;R$ 570,95;ADKL ELETRO SISTYEMAS;01.598.794/0001-08;57550835;BHZ;1;3074;MASTER TURISMO LTDA
24/07/2019;09/09/2019;06:20;AD;CNF/VCP;CNF;VCP;1;FQ96GH;N;M;AD;R$ 1.075,80;FIACAO E TECELAGEM SAO GERALDO LTDA;19.791.227/0001-20;57550835;BHZ;1;4241;MASTER TURISMO LTDA
24/07/2019;09/09/2019;10:15;AD;VCP/CWB;VCP;CWB;2;JIH5WS;N;M;AD;R$ 1.075,80;FIACAO E TECELAGEM SAO GERALDO LTDA;19.791.227/0001-20;57550835;BHZ;1;4282;MASTER TURISMO LTDA
24/07/2019;13/09/2019;11:00;AD;CWB/SDU;CWB;SDU;3;DB2KTF;N;Q;AD;R$ 1.075,80;FIACAO E TECELAGEM SAO GERALDO LTDA;19.791.227/0001-20;57550835;BHZ;1;5051;MASTER TURISMO LTDA
24/07/2019;13/09/2019;13:30;AD;SDU/CNF;SDU;CNF;4;EM1ZMB;N;Q;AD;R$ 1.075,80;FIACAO E TECELAGEM SAO GERALDO LTDA;19.791.227/0001-20;57550835;BHZ;1;6991;MASTER TURISMO LTDA
24/07/2019;23/08/2019;08:50;AD;REC/CNF;REC;CNF;1;IJHKSK;N;P;AD;R$ 1.113,80;FIACAO E TECELAGEM SAO GERALDO LTDA;19.791.227/0001-20;57550835;BHZ;1;2581;MASTER TURISMO LTDA
24/07/2019;19/08/2019;09:45;AD;CNF/REC;CNF;REC;2;OLMI3R;N;M;AD;R$ 1.113,80;FIACAO E TECELAGEM SAO GERALDO LTDA;19.791.227/0001-20;57550835;BHZ;1;4200;MASTER TURISMO LTDA
25/07/2019;26/08/2019;09:55;LA;CNF/BSB;CNF;BSB;1;OLMI3R;N;Q;LA;R$ 238,90;PORT DISTRIBUIDORA DE INFORMATICA;08.228.010/0002-71;57550835;BHZ;1;3064;MASTER TURISMO LTDA
25/07/2019;06/08/2019;22:30;LA;GRU/CNF;GRU;CNF;1;TD61TC;N;X;LA;R$ 239,13;PORT DISTRIBUIDORA DE INFORMATICA;08.228.010/0002-71;57550835;BHZ;1;3199;MASTER TURISMO LTDA
22/07/2019;07/08/2019;20:30;G3;GRU/BSB;GRU;BSB;1;TD61TC;N;A;G3;R$ 353,90;PORT DISTRIBUIDORA DE INFORMATICA;08.228.010/0002-71;57550835;BHZ;1;1418;MASTER TURISMO LTDA
22/07/2019;07/08/2019;18:40;G3;CWB/GRU;CWB;GRU;2;VFM42L;N;A;G3;R$ 353,90;PORT DISTRIBUIDORA DE INFORMATICA;08.228.010/0002-71;57550835;BHZ;1;1127;MASTER TURISMO LTDA
25/07/2019;27/08/2019;19:55;AD;BSB/CNF;BSB;CNF;1;XBZ5TY;N;T;AD;R$ 77,83;PORT DISTRIBUIDORA DE INFORMATICA;08.228.010/0002-71;57550835;BHZ;1;4427;MASTER TURISMO LTDA
25/07/2019;06/08/2019;19:25;AD;GRU/CNF;GRU;CNF;1;XBZ5TY;N;O;AD;R$ 490,61;PORT DISTRIBUIDORA DE INFORMATICA;08.228.010/0002-71;57550835;BHZ;1;2438;MASTER TURISMO LTDA
25/07/2019;06/08/2019;08:00;AD;CNF/GRU;CNF;GRU;2;CI27NN;N;N;AD;R$ 490,61;PORT DISTRIBUIDORA DE INFORMATICA;08.228.010/0002-71;57550835;BHZ;1;2411;MASTER TURISMO LTDA
25/07/2019;06/08/2019;08:00;AD;CNF/GRU;CNF;GRU;1;EIFRHP;N;N;AD;R$ 251,48;PORT DISTRIBUIDORA DE INFORMATICA;08.228.010/0002-71;57550835;BHZ;1;2411;MASTER TURISMO LTDA
22/07/2019;07/08/2019;06:00;AD;BSB/VCP;BSB;VCP;1;EIFRHP;N;Q;AD;R$ 286,32;PORT DISTRIBUIDORA DE INFORMATICA;08.228.010/0002-71;57550835;BHZ;1;4441;MASTER TURISMO LTDA
22/07/2019;21/08/2019;08:25;G3;GIG/FOR;GIG;FOR;2;SNVFMD;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2176;MASTER TURISMO LTDA
22/07/2019;28/08/2019;17:05;G3;FOR/GIG;FOR;GIG;3;EGMQQD;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2179;MASTER TURISMO LTDA
22/07/2019;28/08/2019;21:25;G3;GIG/CNF;GIG;CNF;4;EGMQQD;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2188;MASTER TURISMO LTDA
22/07/2019;21/08/2019;06:45;G3;CNF/GIG;CNF;GIG;1;PF4KGJ;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2181;MASTER TURISMO LTDA
22/07/2019;21/08/2019;08:25;G3;GIG/FOR;GIG;FOR;2;PKV1VH;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2176;MASTER TURISMO LTDA
22/07/2019;28/08/2019;21:25;G3;GIG/CNF;GIG;CNF;3;PKV1VH;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2188;MASTER TURISMO LTDA
22/07/2019;28/08/2019;17:05;G3;FOR/GIG;FOR;GIG;4;SCDB7C;N;T;G3;R$ 746,00;SESC MG;03.643.856/0001-73;57550835;BHZ;1;2179;MASTER TURISMO LTDA
